/* DATA DESCRIPTION:
Citation:	Schmithüsen, Holger; Rohleder, Christian; Hausen, Robert (2021): Meteorological observations during POLARSTERN cruise PS122/3. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.935265
Abstract:	The meteorological observatory Polarstern issues synoptical reports every 3 hours during times of ship operation. The reports are distritubed via global networks of the World Meteorological Organisation. When designated weather observers are onboard manual observations are included in the reports. For times that are not covered by an observer automatic reports are issued. All observations are made in compliance with standards of the World Meteorological Organisation and those of the German Weather Service (DWD). This dataset compiles all synoptical reports issued during Polarstern cruise PS122/3.
Project(s):	Meteorological Long-Term Observations @ AWI (AWI_Meteo) (URI: http://www.awi.de/en/science/long-term-observations.html)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://www.mosaic-expedition.org/)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: http://www.awi.de), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 84.871287 * MEDIAN LONGITUDE: 16.622772 * SOUTH-BOUND LATITUDE: 78.100000 * WEST-BOUND LONGITUDE: 8.000000 * NORTH-BOUND LATITUDE: 88.600000 * EAST-BOUND LONGITUDE: 54.500000
	DATE/TIME START: 2020-02-24T12:00:00 * DATE/TIME END: 2020-06-04T09:00:00
	MINIMUM ALTITUDE: 25 m * MAXIMUM ALTITUDE: 25 m
Event(s):	PS122/3-track * LATITUDE START: 88.591064 * LONGITUDE START: 55.585572 * LATITUDE END: 78.234121 * LONGITUDE END: 15.624074 * DATE/TIME START: 2020-02-24T09:00:00 * DATE/TIME END: 2020-06-04T06:30:00 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Underway cruise track measurements (CT)
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	LATITUDE (Latitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	ALTITUDE [m] (Altitude) * GEOCODE * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Wind direction [deg] (dd) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Anemometer
	Wind speed [m/s] (ff) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Anemometer
	Temperature, air [°C] (TTT) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Thermometer
	Dew/frost point [°C] (TdTdTd) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Hygrometer (HYGRO)
	Pressure, atmospheric [hPa] (PPPP) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Characteristic of barometric tendency [code] (a) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Amount of barometric tendency [hPa] (ppp) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Barometer (BARO)
	Mean ships course [code] (Ds) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Mean ships speed [code] (Vs) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html)
	Temperature, water [°C] (Temp) * PI: Schmithüsen, Holger (https://orcid.org/0000-0001-5776-6777, holger.schmithuesen@awi.de, https://www.awi.de/nc/ueber-uns/organisation/mitarbeiter/holger-schmithuesen.html) * METHOD/DEVICE: Thermometer
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	8060 data points
*/
Date/Time	Latitude	Longitude	Altitude [m]	dd [deg]	ff [m/s]	TTT [°C]	TdTdTd [°C]	PPPP [hPa]	a [code]	ppp [hPa]	Ds [code]	Vs [code]	Temp [°C]
2020-03-11T06:00	87.7	24.8	25	360	4	-33.0	-35.7	982.5	5	0.0	5	0	-1.7
2020-03-11T09:00	87.7	24.6	25	20	7	-35.1	-37.8	983.8	3	1.3	5	0	-1.7
2020-03-11T12:00	87.7	24.4	25	350	8	-32.0	-34.9	984.0	1	0.2	5	0	-1.8
2020-03-11T15:00	87.7	24.1	25	360	9	-25.5	-27.6	983.7	8	0.3	5	0	-1.8
2020-03-11T18:00	87.6	23.8	25	360	10	-25.7	-26.7	984.0	3	0.3	5	0	-1.8
2020-03-11T21:00	87.6	23.5	25	360	11	-25.9	-27.0	985.1	3	1.1	5	0	-1.8
2020-03-12T00:00	87.6	23.1	25	10	13	-26.1	-26.1	985.7	3	0.6	5	0	-1.8
2020-03-12T03:00	87.6	22.6	25	10	14	-26.1	-26.9	987.0	3	1.3	5	1	-1.8
2020-03-12T06:00	87.6	22.2	25	360	15	-27.4	-27.4	987.5	1	0.5	5	1	-1.8
2020-03-12T09:00	87.6	21.9	25	360	15	-29.2	-31.7	989.1	1	1.6	5	1	-1.8
2020-03-12T12:00	87.5	21.4	25	360	16	-27.3	-30.2	989.8	3	0.7	5	1	-1.8
2020-03-12T15:00	87.5	21.0	25	360	15	-26.2	-28.9	991.1	2	1.3	5	1	-1.8
2020-03-12T18:00	87.5	20.7	25	360	16	-27.5	-30.0	991.8	1	0.7	5	1	-1.8
2020-03-12T21:00	87.5	20.4	25	360	16	-28.5	-31.3	992.7	1	0.9	5	1	-1.8
2020-03-13T00:00	87.4	20.0	25	360	16	-29.3	-32.1	992.3	8	0.4	5	1	-1.8
2020-03-13T03:00	87.4	19.7	25	360	17	-29.9	-32.6	991.5	8	0.8	5	1	-1.8
2020-03-13T06:00	87.4	19.4	25	350	17	-29.9	-32.5	990.2	8	1.3	5	1	-1.8
2020-03-13T09:00	87.3	19.1	25	350	17	-29.6	-32.3	988.7	8	1.5	5	1	-1.8
2020-03-13T12:00	87.3	18.9	25	340	17	-28.9	-31.5	987.2	8	1.5	5	1	-1.8
2020-03-13T15:00	87.3	18.6	25	340	17	-27.0	-29.3	984.5	7	2.7	5	1	-1.8
2020-03-13T18:00	87.2	18.3	25	350	17	-25.7	-28.1	981.8	6	2.7	4	1	-1.8
2020-03-13T21:00	87.2	18.1	25	350	16	-24.5	-26.6	979.5	8	2.3	4	1	-1.8
2020-03-14T00:00	87.2	17.8	25	350	14	-24.3	-26.9	977.9	7	1.6	5	1	-1.8
2020-03-14T03:00	87.2	17.6	25	350	13	-24.1	-26.1	976.0	6	1.9	5	1	-1.8
2020-03-14T06:00	87.2	17.5	25	10	10	-23.3	-25.5	975.0	6	1.0	5	0	-1.8
2020-03-14T09:00	87.1	17.3	25	10	8	-25.5	-27.9	975.1	1	0.1	5	0	-1.8
2020-03-14T12:00	87.1	17.2	25	30	8	-26.6	-28.4	974.7	5	0.4	5	0	-1.8
2020-03-14T15:00	87.1	17.0	25	20	4	-24.1	-26.0	974.2	8	0.5	5	0	-1.7
2020-03-14T18:00	87.1	16.9	25	110	5	-26.3	-28.7	974.6	3	0.4	5	0	-1.8
2020-03-14T21:00	87.1	16.8	25	90	4	-29.4	-31.8	977.4	3	2.8	5	0	-1.8
2020-03-15T00:00	87.1	16.6	25	80	7	-30.2	-32.7	980.6	1	3.2	5	0	-1.8
2020-03-15T03:00	87.1	16.4	25	30	5	-29.0	-31.3	983.3	1	2.7	5	0	-1.8
2020-03-15T06:00	87.1	16.2	25	340	5	-24.2	-26.2	983.9	0	0.6	5	0	-1.8
2020-03-15T09:00	87.1	15.8	25	40	13	-19.5	-21.5	985.2	3	1.3	5	1	-1.8
2020-03-15T12:00	87.1	15.3	25	40	14	-20.4	-22.5	987.1	1	1.9	5	1	-1.8
2020-03-15T15:00	87.0	14.7	25	40	16	-21.3	-23.6	988.7	3	1.6	5	1	-1.8
2020-03-15T18:00	87.0	14.3	25	20	14	-23.7	-25.7	990.4	1	1.7	5	1	-1.8
2020-03-15T21:00	87.0	14.0	25	20	15	-24.5	-26.6	991.5	1	1.1	5	1	-1.8
2020-03-16T00:00	87.0	13.6	25	10	14	-25.1	-27.2	992.4	1	0.9	5	1	-1.8
2020-03-16T03:00	87.0	13.3	25	10	14	-25.3	-28.0	992.4	0	0.0	5	1	-1.8
2020-03-16T06:00	86.9	13.1	25	360	12	-25.4	-27.8	992.5	3	0.1	5	0	-1.8
2020-03-16T09:00	86.9	13.0	25	360	12	-26.2	-29.0	993.3	1	0.8	4	0	-1.8
2020-03-16T12:00	86.9	12.8	25	350	12	-27.0	-29.7	993.0	6	0.3	4	0	-1.8
2020-03-16T15:00	86.9	12.7	25	350	12	-27.5	-29.9	993.8	1	0.8	4	0	-1.8
2020-03-16T18:00	86.9	12.7	25	350	11	-28.7	-31.1	994.1	3	0.3	4	0	-1.7
2020-03-16T21:00	86.8	12.6	25	340	10	-29.0	-31.6	995.4	1	1.3	4	0	-1.8
2020-03-17T00:00	86.8	12.6	25	340	11	-29.3	-31.6	996.0	2	0.6	4	0	-1.7
2020-03-17T03:00	86.8	12.5	25	340	10	-29.9	-32.2	996.4	3	0.4	4	0	-1.8
2020-03-17T06:00	86.8	12.4	25	340	8	-29.8	-32.7	997.4	3	1.0	4	0	-1.8
2020-03-17T09:00	86.8	12.4	25	340	9	-29.1	-31.2	998.4	3	1.0	4	0	-1.7
2020-03-17T12:00	86.8	12.3	25	340	8	-29.6	-31.7	999.1	3	0.7	4	0	-1.7
2020-03-17T15:00	86.8	12.2	25	340	8	-30.6	-31.4	999.8	3	0.7	4	0	-1.7
2020-03-17T18:00	86.8	12.2	25	330	7	-31.2	-33.0	1000.3	2	0.5	4	0	-1.7
2020-03-17T21:00	86.7	12.2	25	340	8	-31.2	-32.9	1000.9	3	0.6	4	0	-1.7
2020-03-18T00:00	86.7	12.2	25	330	7	-31.9	-32.7	1001.6	1	0.7	4	0	-1.7
2020-03-18T03:00	86.7	12.1	25	320	7	-32.8	-33.8	1001.9	3	0.3	4	0	-1.7
2020-03-18T06:00	86.7	12.1	25	330	6	-31.3	-32.8	1001.7	7	0.2	4	0	-1.7
2020-03-18T09:00	86.7	12.1	25	320	8	-31.1	-32.2	1002.6	3	0.9	4	0	-1.8
2020-03-18T12:00	86.7	12.1	25	320	8	-30.8	-32.4	1002.8	0	0.2	4	0	-1.8
2020-03-18T15:00	86.7	12.1	25	320	8	-30.3	-32.0	1003.6	3	0.8	4	0	-1.7
2020-03-18T18:00	86.7	12.1	25	310	8	-29.3	-30.5	1003.6	4	0.0	4	0	-1.8
2020-03-18T21:00	86.7	12.2	25	300	10	-25.3	-26.3	1003.4	8	0.2	4	0	-1.8
2020-03-19T00:00	86.6	12.3	25	300	12	-25.6	-26.7	1002.3	8	1.1	3	0	-1.8
2020-03-19T03:00	86.6	12.6	25	290	16	-24.2	-25.7	999.6	8	2.7	3	0	-1.8
2020-03-19T06:00	86.6	12.8	25	300	15	-25.0	-27.2	997.4	6	2.2	3	1	-1.8
2020-03-19T09:00	86.6	13.1	25	300	16	-24.2	-25.7	995.7	6	1.7	3	1	-1.8
2020-03-19T12:00	86.5	13.3	25	310	17	-22.7	-24.2	993.1	6	2.6	3	1	-1.8
2020-03-19T15:00	86.5	13.5	25	300	18	-23.1	-24.4	992.0	8	1.1	3	1	-1.8
2020-03-19T18:00	86.5	13.8	25	300	17	-23.3	-25.3	990.6	6	1.4	3	1	-1.8
2020-03-19T21:00	86.5	14.1	25	300	17	-23.6	-25.7	989.6	8	1.0	3	1	-1.8
2020-03-20T00:00	86.4	14.3	25	310	17	-23.6	-26.0	988.4	6	1.2	3	1	-1.8
2020-03-20T03:00	86.4	14.5	25	300	16	-23.1	-25.1	987.7	5	0.7	3	1	-1.8
2020-03-20T06:00	86.4	14.6	25	310	13	-22.3	-24.4	988.2	3	0.5	4	1	-1.8
2020-03-20T09:00	86.3	14.7	25	310	14	-21.5	-23.8	989.1	3	0.9	4	1	-1.8
2020-03-20T12:00	86.3	14.8	25	330	12	-24.4	-26.6	991.4	1	2.3	4	0	-1.8
2020-03-20T15:00	86.3	14.8	25	320	8	-26.2	-28.4	993.2	1	1.8	4	0	-1.8
2020-03-20T18:00	86.3	14.9	25	310	8	-27.1	-29.2	994.4	1	1.2	4	0	-1.8
2020-03-20T21:00	86.3	14.9	25	320	9	-25.3	-26.9	994.9	1	0.5	4	0	-1.8
2020-03-21T00:00	86.3	15.0	25	300	6	-23.2	-25.0	995.3	0	0.4	3	0	-1.8
2020-03-21T03:00	86.3	15.1	25	290	7	-26.9	-28.8	995.5	0	0.2	3	0	-1.8
2020-03-21T06:00	86.3	15.1	25	280	7	-28.5	-30.9	995.4	6	0.1	3	0	-1.8
2020-03-21T09:00	86.3	15.2	25	290	8	-27.3	-28.9	996.0	1	0.6	3	0	-1.7
2020-03-21T12:00	86.3	15.3	25	260	5	-26.0	-28.8	996.1	1	0.1	3	0	-1.8
2020-03-21T15:00	86.3	15.3	25	260	7	-25.4	-28.1	995.1	7	1.0	3	0	-1.8
2020-03-21T18:00	86.2	15.4	25	240	8	-24.2	-26.6	993.4	8	1.7	3	0	-1.8
2020-03-21T21:00	86.2	15.5	25	270	8	-20.2	-22.7	992.9	7	0.5	3	0	-1.8
2020-03-22T00:00	86.2	15.5	25	240	6	-23.7	-26.6	991.8	8	1.1	3	0	-1.8
2020-03-22T03:00	86.2	15.6	25	240	7	-24.7	-27.3	990.7	8	1.1	3	0	-1.8
2020-03-22T06:00	86.2	15.7	25	240	7	-24.8	-27.3	989.6	6	1.1	3	0	-1.7
2020-03-22T09:00	86.2	15.7	25	240	7	-26.0	-28.6	989.3	6	0.3	3	0	-1.8
2020-03-22T12:00	86.2	15.7	25	210	6	-25.8	-28.6	988.3	8	1.0	3	0	-1.8
2020-03-22T15:00	86.2	15.8	25	220	4	-26.9	-30.1	987.8	8	0.5	3	0	-1.7
2020-03-22T18:00	86.2	15.8	25	250	4	-26.8	-29.2	986.7	6	1.1	2	0	-1.8
2020-03-22T21:00	86.2	15.8	25	230	2	-28.7	-31.8	986.7	5	0.0	3	0	-1.8
2020-03-23T00:00	86.2	15.8	25	250	1	-28.0	-30.3	987.0	3	0.3	4	0	-1.8
2020-03-23T03:00	86.2	15.8	25	340	2	-27.5	-30.0	986.9	5	0.1	4	0	-1.8
2020-03-23T06:00	86.2	15.8	25	20	3	-26.2	-28.6	988.1	1	1.2	4	0	-1.8
2020-03-23T09:00	86.2	15.8	25	340	4	-26.7	-28.0	989.3	3	1.2	4	0	-1.8
2020-03-23T12:00	86.2	15.8	25	350	3	-27.0	-27.8	990.5	1	1.2	4	0	-1.8
2020-03-23T15:00	86.2	15.8	25	330	5	-27.3	-27.7	991.9	1	1.4	4	0	-1.8
2020-03-23T18:00	86.2	15.8	25	340	5	-28.5	-30.5	992.7	3	0.8	4	0	-1.8
2020-03-23T21:00	86.2	15.8	25	340	6	-29.8	-32.3	993.5	3	0.8	5	0	-1.7
2020-03-24T00:00	86.2	15.7	25	350	4	-29.5	-31.5	994.5	1	1.0	5	0	-1.8
2020-03-24T03:00	86.2	15.7	25	20	4	-29.8	-32.3	995.0	0	0.5	5	0	-1.8
2020-03-24T06:00	86.2	15.7	25	40	3	-30.1	-32.4	995.6	3	0.6	5	0	-1.8
2020-03-24T09:00	86.2	15.6	25	20	6	-31.5	-33.0	995.7	3	0.1	5	0	-1.7
2020-03-24T12:00	86.2	15.5	25	20	5	-31.8	-33.2	996.1	1	0.4	5	0	-1.7
2020-03-24T15:00	86.2	15.4	25	10	6	-32.3	-34.0	995.7	8	0.4	5	0	-1.8
2020-03-24T18:00	86.2	15.3	25	20	7	-31.9	-33.8	995.2	7	0.5	5	0	-1.7
2020-03-24T21:00	86.2	15.1	25	20	8	-30.8	-33.6	994.4	6	0.8	5	0	-1.8
2020-03-25T00:00	86.2	14.9	25	20	10	-29.5	-31.8	993.3	8	1.1	5	0	-1.8
2020-03-25T03:00	86.2	14.7	25	20	10	-26.8	-29.4	992.4	7	0.9	5	0	-1.8
2020-03-25T06:00	86.1	14.5	25	10	12	-25.1	-27.0	991.2	8	1.2	5	0	-1.7
2020-03-25T09:00	86.1	14.2	25	20	12	-25.2	-27.2	991.2	4	0.0	5	0	-1.7
2020-03-25T12:00	86.1	13.9	25	20	11	-25.0	-27.4	991.4	2	0.2	5	0	-1.6
2020-03-25T15:00	86.1	13.7	25	10	11	-24.7	-27.1	991.3	8	0.1	5	0	-1.8
2020-03-25T18:00	86.1	13.6	25	10	9	-25.8	-28.2	991.4	0	0.1	5	0	-1.8
2020-03-25T21:00	86.1	13.4	25	360	8	-26.2	-28.4	991.1	6	0.3	5	0	-1.8
2020-03-26T00:00	86.1	13.3	25	360	9	-25.8	-28.1	990.9	8	0.2	5	0	-1.8
2020-03-26T03:00	86.0	13.2	25	350	9	-26.6	-28.5	990.9	0	0.0	4	0	-1.8
2020-03-26T06:00	86.0	13.2	25	340	9	-27.3	-29.5	990.6	8	0.3	4	0	-1.8
2020-03-26T09:00	86.0	13.1	25	330	9	-27.5	-29.8	990.8	0	0.2	4	0	-1.8
2020-03-26T12:00	86.0	13.1	25	320	10	-27.7	-29.6	991.4	1	0.6	4	0	-1.8
2020-03-26T15:00	86.0	13.1	25	320	10	-27.9	-29.5	991.7	1	0.3	4	0	-1.8
2020-03-26T18:00	86.0	13.1	25	320	11	-27.1	-28.3	992.3	0	0.6	4	0	-1.8
2020-03-26T21:00	85.9	13.1	25	320	12	-27.1	-29.4	993.9	3	1.6	4	0	-1.8
2020-03-27T00:00	85.9	13.2	25	320	12	-27.0	-29.7	995.0	3	1.1	4	0	-1.8
2020-03-27T03:00	85.9	13.2	25	320	12	-27.2	-29.7	996.0	3	1.0	4	0	-1.8
2020-03-27T06:00	85.9	13.2	25	310	12	-29.7	-32.0	996.5	1	0.5	4	0	-1.8
2020-03-27T09:00	85.9	13.3	25	320	14	-27.8	-30.5	997.1	0	0.6	4	0	-1.8
2020-03-27T12:00	85.8	13.4	25	320	14	-28.2	-30.5	997.3	2	0.2	4	1	-1.8
2020-03-27T15:00	85.8	13.4	25	320	14	-27.6	-30.3	997.3	4	0.0	4	1	-1.8
2020-03-27T18:00	85.8	13.4	25	320	16	-26.7	-28.9	996.9	6	0.4	4	1	-1.8
2020-03-27T21:00	85.7	13.5	25	320	17	-25.8	-28.0	996.9	5	0.0	4	1	-1.8
2020-03-28T00:00	85.7	13.4	25	320	15	-25.3	-27.4	997.0	0	0.1	4	1	-1.8
2020-03-28T03:00	85.7	13.4	25	320	14	-24.1	-26.6	997.2	3	0.2	4	1	-1.8
2020-03-28T06:00	85.6	13.4	25	330	15	-23.0	-24.9	998.0	3	0.8	4	1	-1.8
2020-03-28T09:00	85.6	13.3	25	330	15	-22.8	-24.8	999.2	1	1.2	4	1	-1.8
2020-03-28T12:00	85.6	13.3	25	330	14	-23.7	-25.7	1001.0	1	1.8	4	1	-1.8
2020-03-28T15:00	85.6	13.2	25	320	13	-25.1	-27.3	1002.2	3	1.2	4	1	-1.8
2020-03-28T18:00	85.5	13.2	25	320	12	-25.8	-28.4	1003.2	1	1.0	4	0	-1.8
2020-03-28T21:00	85.5	13.2	25	320	11	-25.5	-27.7	1003.9	3	0.7	4	0	-1.8
2020-03-29T00:00	85.5	13.2	25	320	11	-26.6	-28.8	1005.0	2	1.1	4	0	-1.8
2020-03-29T03:00	85.5	13.2	25	320	10	-26.4	-28.7	1006.1	3	1.1	4	0	-1.8
2020-03-29T06:00	85.5	13.2	25	330	11	-24.7	-26.8	1006.9	3	0.8	4	0	-1.8
2020-03-29T09:00	85.4	13.2	25	330	9	-24.9	-27.5	1009.0	1	2.1	4	0	-1.8
2020-03-29T12:00	85.4	13.2	25	330	10	-25.4	-27.6	1010.7	1	1.7	4	0	-1.8
2020-03-29T15:00	85.4	13.2	25	340	9	-25.5	-28.0	1011.5	3	0.8	4	0	-1.8
2020-03-29T18:00	85.4	13.2	25	340	8	-25.5	-27.6	1012.2	0	0.7	4	0	-1.8
2020-03-29T21:00	85.4	13.2	25	340	8	-26.1	-28.5	1012.8	3	0.6	4	0	-1.8
2020-03-30T00:00	85.4	13.2	25	340	7	-27.7	-29.9	1013.0	3	0.2	4	0	-1.8
2020-03-30T03:00	85.4	13.2	25	340	6	-29.0	-31.1	1013.5	3	0.5	4	0	-1.8
2020-03-30T06:00	85.4	13.2	25	360	5	-28.9	-31.2	1013.3	8	0.2	4	0	-1.8
2020-03-30T09:00	85.4	13.2	25	330	6	-29.8	-31.3	1014.8	3	1.5	3	0	-1.8
2020-03-30T12:00	85.4	13.2	25	320	6	-28.7	-29.5	1015.3	1	0.5	3	0	-1.8
2020-03-30T15:00	85.4	13.2	25	290	6	-28.7	-30.2	1015.1	8	0.2	3	0	-1.8
2020-03-30T18:00	85.4	13.3	25	290	7	-28.7	-29.8	1014.6	8	0.5	3	0	-1.8
2020-03-30T21:00	85.4	13.4	25	300	8	-29.1	-31.7	1014.6	4	0.0	3	0	-1.8
2020-03-31T00:00	85.4	13.5	25	290	10	-29.3	-31.5	1013.0	8	1.6	3	0	-1.8
2020-03-31T03:00	85.3	13.6	25	280	10	-30.4	-33.1	1011.5	6	1.5	3	0	-1.8
2020-03-31T06:00	85.3	13.7	25	280	11	-30.0	-32.6	1009.1	8	2.4	3	0	-1.8
2020-03-31T09:00	85.3	13.9	25	280	13	-28.8	-31.2	1007.0	8	2.1	3	0	-1.8
2020-03-31T12:00	85.3	14.1	25	280	15	-26.0	-28.4	1004.0	8	3.0	3	0	-1.8
2020-03-31T15:00	85.3	14.2	25	300	15	-25.9	-28.4	1001.9	6	2.1	3	1	-1.8
2020-03-31T18:00	85.3	14.4	25	300	17	-25.9	-28.1	998.8	6	3.1	3	1	-1.8
2020-03-31T21:00	85.2	14.7	25	290	18	-25.4	-27.6	995.7	8	3.1	3	1	-1.8
2020-04-01T00:00	85.2	14.9	25	290	18	-23.4	-25.5	991.5	8	4.2	3	1	-1.8
2020-04-01T03:00	85.2	15.2	25	290	17	-23.2	-25.4	987.7	6	3.8	3	1	-1.8
2020-04-01T06:00	85.2	15.3	25	300	15	-21.6	-23.8	985.0	6	2.7	3	1	-1.8
2020-04-01T09:00	85.1	15.5	25	310	14	-19.3	-21.1	984.6	5	0.4	3	1	-1.8
2020-04-01T12:00	85.1	15.5	25	320	15	-17.8	-19.6	984.4	6	0.2	4	0	-1.8
2020-04-01T15:00	85.1	15.5	25	320	14	-18.0	-19.5	986.0	3	1.6	4	1	-1.8
2020-04-01T18:00	85.1	15.5	25	330	12	-18.1	-19.8	987.2	2	1.2	4	0	-1.8
2020-04-01T21:00	85.1	15.5	25	330	10	-17.6	-19.4	988.3	3	1.1	4	0	-1.8
2020-04-02T00:00	85.0	15.5	25	350	14	-21.8	-24.3	989.6	1	1.3	4	0	-1.8
2020-04-02T03:00	85.0	15.3	25	350	13	-25.5	-28.1	990.9	2	1.3	5	0	-1.8
2020-04-02T06:00	85.0	15.2	25	350	14	-27.2	-29.8	991.8	3	0.9	5	0	-1.8
2020-04-02T09:00	85.0	15.1	25	350	13	-27.0	-29.9	993.5	3	1.7	5	0	-1.8
2020-04-02T12:00	84.9	15.0	25	350	13	-25.6	-28.3	995.3	3	1.8	5	1	-1.8
2020-04-02T15:00	84.9	14.8	25	350	14	-25.8	-28.4	997.4	3	2.1	5	1	-1.8
2020-04-02T18:00	84.9	14.6	25	360	13	-26.0	-28.5	999.8	1	2.4	5	1	-1.8
2020-04-02T21:00	84.9	14.4	25	360	14	-26.7	-29.7	1001.6	1	1.8	5	1	-1.8
2020-04-03T00:00	84.9	14.2	25	360	14	-27.1	-30.0	1003.4	1	1.8	5	1	-1.8
2020-04-03T03:00	84.8	14.0	25	360	15	-26.9	-29.5	1005.2	1	1.8	5	1	-1.8
2020-04-03T06:00	84.8	13.8	25	10	13	-27.0	-29.9	1007.3	3	2.1	5	1	-1.8
2020-04-03T09:00	84.8	13.6	25	20	12	-26.5	-29.0	1009.4	1	2.1	5	0	-1.8
2020-04-03T12:00	84.8	13.5	25	20	11	-24.5	-26.7	1012.3	1	2.9	5	0	-1.8
2020-04-03T15:00	84.8	13.3	25	20	10	-23.8	-26.1	1015.4	2	3.1	5	0	-1.8
2020-04-03T18:00	84.8	13.2	25	10	10	-24.2	-26.6	1017.3	1	1.9	5	0	-1.8
2020-04-03T21:00	84.7	13.1	25	360	10	-24.9	-27.3	1019.3	1	2.0	5	0	-1.8
2020-04-04T00:00	84.7	13.0	25	350	11	-24.9	-27.4	1020.0	1	0.7	4	0	-1.8
2020-04-04T03:00	84.7	13.0	25	350	11	-24.4	-26.7	1021.2	1	1.2	4	0	-1.8
2020-04-04T06:00	84.7	12.9	25	350	11	-24.0	-26.7	1022.0	3	0.8	4	0	-1.8
2020-04-04T09:00	84.7	12.9	25	330	9	-25.6	-27.6	1022.9	1	0.9	4	0	-1.8
2020-04-04T12:00	84.7	12.9	25	330	9	-25.6	-27.7	1022.7	6	0.2	4	0	-1.8
2020-04-04T15:00	84.6	12.9	25	320	10	-25.5	-26.2	1021.4	8	1.3	4	0	-1.8
2020-04-04T18:00	84.6	13.0	25	320	10	-26.8	-28.4	1020.2	8	1.2	4	0	-1.8
2020-04-04T21:00	84.6	13.0	25	310	8	-26.4	-27.5	1019.0	8	1.2	4	0	-1.8
2020-04-05T00:00	84.6	13.1	25	310	6	-24.8	-25.6	1017.5	7	1.5	3	0	-1.8
2020-04-05T03:00	84.6	13.1	25	310	7	-21.3	-22.0	1016.1	7	1.4	3	0	-1.8
2020-04-05T06:00	84.6	13.2	25	290	7	-20.0	-22.2	1014.2	6	1.9	3	0	-1.8
